t_minus_t0_M,SXS_BBH_ExtCCE_0008_delta_h22_real_over_nu,SXS_BBH_ExtCCE_0008_delta_h22_imag_over_nu,SEOBNRv5PHM_delta_h22_real_over_nu,SEOBNRv5PHM_delta_h22_imag_over_nu,SXS_BBH_ExtCCE_0008_delta_h20_real_over_nu,SXS_BBH_ExtCCE_0008_delta_h20_imag_over_nu,SEOBNRv5PHM_delta_h20_real_over_nu,SEOBNRv5PHM_delta_h20_imag_over_nu,SEOBNRv5PHM_plus_memory_delta_h20_real_over_nu,SEOBNRv5PHM_plus_memory_delta_h20_imag_over_nu,SXS_BBH_ExtCCE_0008_delta_h30_real_over_nu,SXS_BBH_ExtCCE_0008_delta_h30_imag_over_nu,SEOBNRv5PHM_delta_h30_real_over_nu,SEOBNRv5PHM_delta_h30_imag_over_nu,SEOBNRv5PHM_plus_memory_delta_h30_real_over_nu,SEOBNRv5PHM_plus_memory_delta_h30_imag_over_nu
2716.980412862721,-0.266451250379381,-0.6488229974876946,-0.2719876631682648,-0.6570989677032867,0.0026372350739542446,-0.005285065292702308,0.001391669779260599,-8.160484531645204e-05,0.008491863273768031,-8.160484531645204e-05,4.002612332259563e-06,-6.344313630554444e-05,5.2456026525086125e-08,-0.00011356166402964481,5.2456026525086125e-08,-9.914762994014942e-05
2717.9804566974876,-0.2771832340082494,-0.6394504002551781,-0.2827313225220013,-0.6477163333977488,0.002178053264668021,-0.005301768138542919,0.0009338232908403645,-8.09782131242519e-05,0.008037771191112864,-8.09782131242519e-05,4.027975348716665e-06,-6.394717254505069e-05,5.583073343947143e-08,-0.0001141869676959609,5.583073343947142e-08,-9.976836081217233e-05
2718.9805025453416,-0.28757874920427257,-0.6297000026196692,-0.2931383323482901,-0.6379554698464703,0.0017202083715511596,-0.00531766226855241,0.00047423145905746715,-8.033523649580204e-05,0.007581935004234032,-8.033523649580204e-05,4.04009948402638e-06,-6.436811368003724e-05,5.906070932260909e-08,-0.00011467780517281458,5.906070932260911e-08,-0.00010025464710631758
2719.980525305204,-0.2976242379115534,-0.6195841088324197,-0.30319511197913396,-0.6278286820098022,0.001264260608340856,-0.0053327432817475,1.3448370315669673e-05,-7.967578060385154e-05,0.007124908705416359,-7.967578060385154e-05,4.038792030276112e-06,-6.470538696159146e-05,6.213704723245667e-08,-0.00011503341974359169,6.213704723245667e-08,-0.00010060572556241629
2720.9805522720594,-0.3073071066135699,-0.6091149698629454,-0.31288904551501845,-0.6173482221426765,0.000810744731864409,-0.005347007777104505,-0.00044799387754552484,-7.899968993667374e-05,0.006667224495399084,-7.899968993667374e-05,4.023969318476212e-06,-6.495851579789287e-05,6.505139962858769e-08,-0.00011525323198448729,6.505139962858769e-08,-0.00010082100985052963
2721.9805834136596,-0.31661491940109143,-0.5983055523437474,-0.32220767517765264,-0.60652706077289,0.0003602057138296515,-0.005360452163671362,-0.0009095491234000839,-7.830684006904556e-05,0.006209428535816092,-7.830684006904556e-05,3.995498294467938e-06,-6.512712016814308e-05,6.779574675778619e-08,-0.0001153368042501152,6.779574675778619e-08,-0.00010090005542755839
2722.9806186921573,-0.3255357026660916,-0.587169261444358,-0.33113900607956437,-0.5953786088291632,-8.6814395858387e-05,-0.005373073016682595,-0.0013706703262378094,-7.759712048622764e-05,0.005752067868396104,-7.759712048622764e-05,3.953315252760732e-06,-6.521090571666688e-05,7.036250898611929e-08,-0.00011528385650772144,7.036250898611929e-08,-0.00010084257525611058
2723.980658064103,-0.3340579606310113,-0.5757199243901425,-0.33967152182272725,-0.5839167011773713,-0.0005297770806335278,-0.005384867177133088,-0.0018308102139663357,-7.687043476543198e-05,0.005295689766172194,-7.687043476543198e-05,3.897411890412311e-06,-6.520972135571513e-05,7.274456789864577e-08,-0.0001150942668847218,7.274456789864576e-08,-0.00010064844036113527
2724.980701480443,-0.34217069021337404,-0.5639717735525781,-0.34779419951382884,-0.5721555796017898,-0.0009681480067386634,-0.005395831659069923,-0.0022894219337153887,-7.612670075400645e-05,0.004840841083188284,-7.612670075400645e-05,3.827802476856915e-06,-6.512348576139891e-05,7.493528620882371e-08,-0.00011476807202832063,7.493528620882371e-08,-0.00010031768019458677
2725.9807488865335,-0.3498633954126918,-0.5519394288777607,-0.3554965238227706,-0.5601098751286407,-0.0014013977417522984,-0.005405963725485863,-0.0027459597028735567,-7.536583930175323e-05,0.004388067603436073,-7.536583930175323e-05,3.7445114793054428e-06,-6.49522418803482e-05,7.692852642162655e-08,-0.0001143054692261858,7.692852642162655e-08,-9.985048656428801e-05
2726.9807966306334,-0.35712607563305676,-0.5396379245257792,-0.36276847170390253,-0.5477946333667202,-0.0018290007600818218,-0.005415260777343437,-0.0031998778357080417,-7.458765413050728e-05,0.003937915000341706,-7.458765413050728e-05,3.6476568884892574e-06,-6.46961175418504e-05,7.871866216977857e-08,-0.00011370683975659457,7.871866216977857e-08,-9.924724004623356e-05
2727.9808455066345,-0.3639492998350624,-0.5270825928797385,-0.3696005877213363,-0.5352251986294257,-0.0022504395894222535,-0.005423720513284273,-0.0036506350653174677,-7.379186368756439e-05,0.003490924545132166,-7.379186368756439e-05,3.5373259160675517e-06,-6.435537334944109e-05,8.030060981654808e-08,-0.00011297273807489847,8.030060981654808e-08,-9.85084893518732e-05
2728.9808981615615,-0.3703241932381477,-0.5142890732826613,-0.37598397373853326,-0.5224172237527487,-0.002665204282045062,-0.00543134084623428,-0.004097693969430214,-7.297819641553087e-05,0.003047633671552334,-7.297819641553087e-05,3.413691283850598e-06,-6.393034531388222e-05,8.166983519724017e-08,-0.00011210387489560793,8.166983519724017e-08,-9.763493875223275e-05
2729.980949825789,-0.3762423919192771,-0.501273412456126,-0.381910243821976,-0.5093867706369363,-0.003072789125815784,-0.005438119836331974,-0.004540517488206305,-7.214640114834593e-05,0.0026085794231513622,-7.214640114834593e-05,3.2769059153518896e-06,-6.34214910867183e-05,8.282235513445085e-08,-0.00011110112488391074,8.282235513445085e-08,-9.662745643628361e-05
2730.9809827285403,-0.3816960418812092,-0.4880521267772558,-0.3873715234401189,-0.49615037260849126,-0.0034726913854531078,-0.0054440557073419694,-0.004978567309155918,-7.129625275394061e-05,0.0021743000472712786,-7.129625275394061e-05,3.127219024487442e-06,-6.282938512101951e-05,8.37547527259248e-08,-0.00010996553754180537,8.37547527259248e-08,-9.548708543481224e-05
2731.9810196709004,-0.38667809473091586,-0.47464146987744876,-0.3923607445909351,-0.48272430067432953,-0.003864433225532169,-0.005449147127328781,-0.00541132791272519,-7.042750643505806e-05,0.001745311151482134,-7.042750643505806e-05,2.9649253322207107e-06,-6.21546511658869e-05,8.446423373534083e-08,-0.00010869827301423403,8.446423373534082e-08,-9.421497917835459e-05
2732.981060606038,-0.39118195034314523,-0.46105824232155523,-0.396871289294116,-0.46912537458761394,-0.004247536546808869,-0.0054533928209289035,-0.005838279197522328,-6.95399510162546e-05,0.0013221328393061573,-6.95399510162546e-05,2.790272078268904e-06,-6.139807689297614e-05,8.494856672598146e-08,-0.00010730066745467113,8.494856672598147e-08,-9.281246717196605e-05
2733.9811054816187,-0.3952016062433878,-0.4473194758453952,-0.4008971387444171,-0.4553706464943316,-0.004621532945283178,-0.005456791720260403,-0.0062589072700455235,-6.863339028561926e-05,0.0009052790065818911,-6.863339028561926e-05,2.6035655711583745e-06,-6.0560491976461e-05,8.520611876557652e-08,-0.00010577421017868119,8.520611876557653e-08,-9.128103205006345e-05
2734.9811542398274,-0.398731665727637,-0.4334424121488655,-0.4044328815280492,-0.44147737961923345,-0.004985964323505627,-0.005459342962221979,-0.006672705067046142,-6.770764314077823e-05,0.000495256719110672,-6.770764314077823e-05,2.4052447489301463e-06,-5.964287544248113e-05,8.523586092875924e-08,-0.00010412054213395902,8.523586092875926e-08,-8.96223080545943e-05
2735.981206817397,-0.40176734529126995,-0.4194444814300618,-0.40747372108181323,-0.42746302665826075,-0.00534038344454819,-0.005461045885962299,-0.007079172970903705,-6.676254373111648e-05,9.2565597290526e-05,-6.676254373111648e-05,2.1956180536027634e-06,-5.864628391061515e-05,8.503737219224761e-08,-0.00010234145418550163,8.503737219224761e-08,-8.783807932704833e-05
2736.981263145646,-0.4043044812453943,-0.4053432805370351,-0.41001548221032447,-0.4133452079728645,-0.00568435450662977,-0.005461900044358112,-0.007477819417269302,-6.579793881533243e-05,-0.0003023027915451617,-6.579793881533243e-05,1.975143872102988e-06,-5.7571867215113605e-05,8.461084170875398e-08,-0.00010043888670744235,8.461084170875399e-08,-8.593028092099212e-05
2737.9813231505236,-0.4063395355726339,-0.3911565510435157,-0.4120546145035533,-0.39914169046294573,-0.006017453534131461,-0.005461905185240996,-0.007868161494224535,-6.48136478957524e-05,-0.0006888655326350142,-6.48136478957524e-05,1.7442732082142008e-06,-5.642087752257343e-05,8.395706944974767e-08,-9.841494888155898e-05,8.395706944974767e-08,-8.390102199810221e-05
2738.9813867526696,-0.40786960108605363,-0.37690215693916146,-0.41358819783165296,-0.38487036509583705,-0.006339269106153837,-0.0054610612752756535,-0.00824972553222997,-6.380946871807371e-05,-0.00106664895375657,-6.380946871807371e-05,1.5034484784211342e-06,-5.519467102576681e-05,8.307746521182407e-08,-9.627191335099636e-05,8.307746521182408e-08,-8.175257038830917e-05
2739.9814331596676,-0.4088923897203098,-0.3625983589263092,-0.4146139333441769,-0.37054952047958145,-0.006649396374102096,-0.005459368512110571,-0.008622040081513209,-6.278523398118863e-05,-0.0014351816806592013,-6.278523398118863e-05,1.2532121446051268e-06,-5.389471282960472e-05,8.19740713173019e-08,-9.401224294169831e-05,8.19740713173019e-08,-7.94873833571793e-05
2740.981477964179,-0.4094063036605995,-0.3482629750608776,-0.4151302136489687,-0.35619700237172086,-0.006947455651454322,-0.005456827274974256,-0.008984657905678914,-6.174075473543433e-05,-0.0017940164147450478,-6.174075473543433e-05,9.940711012756673e-07,-5.25225183112152e-05,8.064949869686867e-08,-9.16384599526451e-05,8.064949869686867e-08,-7.71079774469667e-05
2741.98152668654,-0.4094103570039543,-0.3339140201694296,-0.41513604529124953,-0.34183085385450185,-0.007233077568195003,-0.005453438122602693,-0.009337138629958153,-6.0675866789560684e-05,-0.0021427127569120575,-6.0675866789560684e-05,7.265934140536627e-07,-5.107969249873463e-05,7.91069580303812e-08,-8.915324099943218e-05,7.91069580303812e-08,-7.461702357705277e-05
2742.981579263787,-0.4089041997873049,-0.3195696208958285,-0.4146310727370738,-0.32746923013960216,-0.007505905400142958,-0.00544920181129862,-0.009679051270009429,-5.959042691668443e-05,-0.0024808397194130026,-5.959042691668443e-05,4.5134765052885706e-07,-4.956796869479034e-05,7.735025503438134e-08,-8.655940797375201e-05,7.735025503438134e-08,-7.201733798964801e-05
2743.9816354980594,-0.40788812637575117,-0.30524791501506804,-0.41361558667088566,-0.31313029770652245,-0.0077655971756129235,-0.0054441193211039254,-0.010009976823637745,-5.848430744863512e-05,-0.0028079782969654154,-5.848430744863512e-05,1.6895420867743742e-07,-4.7989135419332375e-05,7.538377605305281e-08,-8.385991297761048e-05,7.538377605305281e-08,-6.931186716169059e-05
2744.981687955433,-0.40636308872782834,-0.29096712981330114,-0.4120905373913519,-0.29883231260184995,-0.008011824525769436,-0.005438191860946566,-0.01032950657372053,-5.735740447801468e-05,-0.003123719796574352,-5.735740447801468e-05,-1.2001391823128375e-07,-4.634509038399648e-05,7.321249370634025e-08,-8.105785539215384e-05,7.321249370634025e-08,-6.650370492482897e-05
2745.9817439770177,-0.40433066389864397,-0.2767452444093029,-0.4100575018375003,-0.2845932823764463,-0.008244278453926331,-0.005431420758441785,-0.010637249658126884,-5.6209613206037166e-05,-0.0034276733240675983,-5.6209613206037166e-05,-4.1485954814614463e-07,-4.463776800694233e-05,7.084190725430616e-08,-7.815641695071552e-05,7.084190725430616e-08,-6.359602741166816e-05
2746.9818034877158,-0.40179307713809437,-0.2626002848616797,-0.40751870715337113,-0.2704312613709357,-0.008462663976303153,-0.005423807596428873,-0.010932826264026536,-5.504085268064801e-05,-0.0037194590624364554,-5.504085268064801e-05,-7.14933548071057e-07,-4.2869223265077e-05,6.827807351557028e-08,-7.51589185724992e-05,6.827807351557028e-08,-6.059215002895723e-05
2747.981866407382,-0.39875319414879745,-0.2485501950786655,-0.40447702271699737,-0.25636422151313226,-0.008666702662913474,-0.005415354126599453,-0.011215870593789774,-5.385105947556759e-05,-0.003998711209687547,-5.385105947556759e-05,-1.0196331458659853e-06,-4.1041582288545664e-05,6.552757777315304e-08,-7.206879790995191e-05,6.552757777315303e-08,-5.7495506051749364e-05
2748.9819130424553,-0.39521459238100903,-0.23461308613933424,-0.40093603151763796,-0.24241030360720803,-0.008856129197397604,-0.005406062510369277,-0.011486026166297056,-5.2640245116016945e-05,-0.004265073354871347,-5.2640245116016945e-05,-1.3281834333185771e-06,-3.9157067696762934e-05,6.259757638938971e-08,-6.88896870743654e-05,6.259757638938971e-08,-5.430972905596726e-05
2749.9819585499795,-0.391181372481041,-0.22080645192148948,-0.3968998403717606,-0.22858703227233806,-0.009030702434331885,-0.005395934785567243,-0.011742961171405915,-5.140843162818844e-05,-0.00451821362605282,-5.140843162818844e-05,-1.6399531790763224e-06,-3.7217920498295927e-05,5.949562132595956e-08,-6.562523741651709e-05,5.949562132595956e-08,-5.1038467168103154e-05
2750.9820078051234,-0.3866582829536657,-0.20714778333309564,-0.3923732058079471,-0.21491192869075829,-0.009190196201451832,-0.005384973280221825,-0.011986355918762478,-5.0155670346715355e-05,-0.004757812309945749,-5.0155670346715355e-05,-1.9541934505269553e-06,-3.522648385001141e-05,5.622976252932182e-08,-6.227923478374123e-05,5.622976252932182e-08,-4.768550197552454e-05
2751.982060742851,-0.3816507122487228,-0.193654468040984,-0.3873615260247205,-0.20140241007820664,-0.009334401033602346,-0.005373180533964538,-0.012215905103135413,-4.888203423901346e-05,-0.00498356409699799,-4.888203423901346e-05,-2.2702050116243293e-06,-3.318512575375245e-05,5.280851744809615e-08,-5.885558009958742e-05,5.280851744809614e-08,-4.425473022999927e-05
2752.9821172928832,-0.37616466635769813,-0.18034369928027355,-0.38187081833704856,-0.18807569829483634,-0.009463125523063375,-0.005360559314804002,-0.012431319557411207,-4.758761204887882e-05,-0.0051951798156613304,-4.758761204887882e-05,-2.5872328792651653e-06,-3.109632691211194e-05,4.924083495916778e-08,-5.5358269444812085e-05,4.924083495916778e-08,-4.0750143901992645e-05
2753.982171210639,-0.37020680015968443,-0.1672325341336909,-0.3759077505118926,-0.1749488780789358,-0.009576195816195706,-0.005347112628825167,-0.012632325432836338,-4.6272516544029494e-05,-0.005392385636071236,-4.6272516544029494e-05,-2.904630568057339e-06,-2.8962633659856067e-05,4.55360954343044e-08,-5.179141172875036e-05,4.55360954343044e-08,-3.7175847904221806e-05
2754.9822255559184,-0.3637843208458475,-0.15433766709185623,-0.36947954386344906,-0.1620386703798749,-0.009673457824418225,-0.005332843596650595,-0.012818667768292267,-4.493686436630618e-05,-0.005574926580506775,-4.493686436630618e-05,-3.2215742941530694e-06,-2.678661979386185e-05,4.170402981809923e-08,-4.815916922294266e-05,4.170402981809922e-08,-3.3536000517095595e-05
2755.982281033905,-0.35690504081999574,-0.14167556501243225,-0.3625940262183298,-0.14936156735316444,-0.00975477573844887,-0.005317755553673193,-0.01299010823407144,-4.358079107121217e-05,-0.005742564311439275,-4.358079107121217e-05,-3.5373849353157844e-06,-2.457090618575173e-05,3.7754735085259466e-08,-4.4465793198873075e-05,3.775473508525947e-08,-2.9834849116015482e-05
2756.9823190000034,-0.34957750206689947,-0.1292626522603815,-0.35525975673544663,-0.13693401745788117,-0.009820031523456585,-0.00530185233162691,-0.013146423099442918,-4.2204474997002564e-05,-0.0058950751637667454,-4.2204474997002564e-05,-3.851289217095509e-06,-2.2318252368133466e-05,3.369871912081868e-08,-4.0715684032265786e-05,3.369871912081867e-08,-2.607679041962005e-05
2757.982360584682,-0.34181053638198283,-0.11711455356255439,-0.347485584481583,-0.12477166796991777,-0.009869128994592082,-0.005285137359046149,-0.013287412858307226,-4.0808056052857607e-05,-0.006032259545567429,-4.0808056052857607e-05,-4.162606368535428e-06,-2.0031319349241223e-05,2.954663380620985e-08,-3.691316469111385e-05,2.954663380620985e-08,-2.2266143514056745e-05
2758.982405732156,-0.3336136807770442,-0.10524684261667726,-0.33928106536042685,-0.11289011387450636,-0.009901989248920882,-0.005267614538006781,-0.013412892294141261,-3.939172178703416e-05,-0.0061539322348829065,-3.939172178703416e-05,-4.470553748848428e-06,-1.771289305883335e-05,2.5309489782119345e-08,-3.3062702505246246e-05,2.530948978211934e-08,-1.8407373008123627e-05
2759.9824543816558,-0.324997025145041,-0.09367475127969918,-0.3306563108930701,-0.101304608171742,-0.009918552796532662,-0.00524928799477794,-0.013522694507824761,-3.795575128983926e-05,-0.006259926327324551,-3.795575128983926e-05,-4.77448505982639e-06,-1.536580499665934e-05,2.0998544836285156e-08,-2.9168839643835643e-05,2.0998544836285156e-08,-1.450502425556645e-05
2760.9824968478624,-0.31597128888144466,-0.0824132567558921,-0.32162206522736186,-0.09003014916818255,-0.00991877953409362,-0.005230162215529982,-0.013616670325120215,-3.650054203674684e-05,-0.0063500926803242135,-3.650054203674684e-05,-5.073640501464867e-06,-1.2992938598607931e-05,1.6625316455473696e-08,-2.5236228327036867e-05,1.6625316455473696e-08,-1.0563748571499196e-05
2761.982542159119,-0.3065475542817163,-0.07147674116339106,-0.31218943577716596,-0.0790811385928356,-0.00990264903765369,-0.005210241541395583,-0.013694691240114219,-3.5026486587653674e-05,-0.006424302748326368,-3.5026486587653674e-05,-5.367341461065812e-06,-1.0597150088222761e-05,1.2201427504385619e-08,-2.126949912700931e-05,1.220142750438562e-08,-6.588174191621569e-06
2762.982576662187,-0.29673763017445454,-0.060879435296407325,-0.3023702575787013,-0.06847182519777892,-0.009870160818816986,-0.005189530962829087,-0.013756645896670392,-3.35340273802889e-05,-0.006482445221911346,-3.35340273802889e-05,-5.654853664604548e-06,-8.181415099292758e-06,7.73875645286529e-09,-1.727341754875399e-05,7.738756452865287e-09,-2.5830645767932266e-06
2763.98260706293,-0.28655363425624325,-0.050634927688317025,-0.29217667451038914,-0.05821581381700864,-0.009821333603525596,-0.0051680352637407875,-0.01380244367345515,-3.202359338236897e-05,-0.0065244294488048075,-3.202359338236897e-05,-5.9355519725336556e-06,-5.748656381710335e-06,3.2492156219172413e-09,-1.3252707942241978e-05,3.249215621917239e-09,1.4468580516824858e-06
2764.982640866722,-0.2760081500814749,-0.040756372557832,-0.2816212965877078,-0.04832627328328366,-0.009756205209412649,-0.005145759351753249,-0.013832012769635539,-3.0495628351887312e-05,-0.006550183594058172,-3.0495628351887312e-05,-6.208782463726718e-06,-3.3018413045309327e-06,-1.2551950218786348e-09,-9.212124761583002e-06,-1.255195021878638e-09,5.496841282249334e-06
2765.98267329623,-0.2651143557439723,-0.031256596709738134,-0.2707173288357687,-0.03881604329031056,-0.009674833670338891,-0.0051227086274674505,-0.013845300191800601,-2.8950611140293956e-05,-0.006559654676891247,-2.8950611140293956e-05,-6.473834764254733e-06,-8.439691204412768e-07,-5.762360314042636e-09,-5.156500389534794e-06,-5.762360314042636e-09,9.562054558750458e-06
2766.982703769633,-0.2538858411726872,-0.022147912627002858,-0.25947838807878487,-0.02969744747699585,-0.00957729633614414,-0.00509888857954162,-0.013842272652026897,-2.7389030860613684e-05,-0.0065528094059167956,-2.7389030860613684e-05,-6.730174932697759e-06,1.6219592232115224e-06,-1.0260156332651994e-08,-1.0906732812833278e-06,-1.0260156332651991e-08,1.3637661184636784e-05
2767.982731808704,-0.2423366320627808,-0.013442145093749023,-0.2479185268321449,-0.02098232009419524,-0.009463690030177092,-0.005074304910015113,-0.013822916411082943,-2.581139290048953e-05,-0.006529634037939551,-2.581139290048953e-05,-6.977152915859898e-06,4.092893219704525e-06,-1.4736464682770135e-08,2.9805013282326675e-06,-1.4736464682770135e-08,1.7718807582373728e-05
2768.9827486884237,-0.23048127256720127,-0.005150683390411973,-0.23605231604161592,-0.012682058053974007,-0.009334132130773304,-0.005048963700902068,-0.013787237688745619,-2.421822789718258e-05,-0.006490134820168783,-2.421822789718258e-05,-7.214171950795617e-06,6.5657919675901466e-06,-1.9179167678752067e-08,7.0521231376412626e-06,-1.917916767875207e-08,2.1800594978765296e-05
2769.982768740921,-0.218334434398906,0.0027157909517820907,-0.22389445347573073,-0.00480734899486946,-0.009188756234733426,-0.005022870654432271,-0.013735261457156995,-2.2610042046566402e-05,-0.006434336663973989,-2.2610042046566402e-05,-7.440698829265688e-06,9.037660052491335e-06,-2.357631896412202e-08,1.111937977242242e-05,-2.357631896412201e-08,2.587821185320809e-05
2770.982789221258,-0.20591137010561725,0.010146979126217757,-0.2114602206401502,0.002631504421471918,-0.009027717091931562,-0.004996032098331972,-0.013667032652209121,-2.0987452313820514e-05,-0.006362284509879878,-2.0987452313820514e-05,-7.656197079957303e-06,1.1505441517209443e-05,-2.7915997089475977e-08,1.5177382327977065e-05,-2.791599708947598e-08,2.9946763922151988e-05
2771.9828064074964,-0.1932277116882833,0.017133124477854308,-0.19876528189577672,0.009624743972061096,-0.00885118866137675,-0.004968454572363383,-0.013582616037365351,-1.9351183400612688e-05,-0.006274043130077934,-1.9351183400612688e-05,-7.860194844184853e-06,1.3966097844944105e-05,-3.2186410682672715e-08,1.9221234491612506e-05,-3.218641068267272e-08,3.400135333926597e-05
2772.982814957028,-0.18029946035888353,0.023665023928024394,-0.18582567043990117,0.016163166665948435,-0.008659364292508591,-0.004940144889639164,-0.013482096302627497,-1.7701987305860116e-05,-0.006169697229549111,-1.7701987305860116e-05,-8.052156541470714e-06,1.641658226979948e-05,-3.637592853866183e-08,2.3246044206335902e-05,-3.637592853866184e-08,3.80370879844868e-05
2773.9828203774446,-0.16714280248238633,0.02973411708471179,-0.1726576035280345,0.02223821361851228,-0.00845245386965062,-0.00491110970929272,-0.013365576558208195,-1.604061582379739e-05,-0.006049349891967064,-1.604061582379739e-05,-8.231675068438022e-06,1.885389685576697e-05,-4.047316290230154e-08,2.7246980221642082e-05,-4.047316290230154e-08,4.204913655599273e-05
2774.9828286320912,-0.15377421728123328,0.035332416715889034,-0.15927759035765504,0.02784190056689828,-0.008230685178063022,-0.0048813559163752565,-0.01323317883915389,-1.43678373577925e-05,-0.005913123124043544,-1.4367837357792498e-05,-8.39827001657872e-06,2.1275040332233832e-05,-4.446695440995827e-08,3.1219235288144105e-05,-4.446695440995827e-08,4.6032691657112276e-05
2775.9828370699183,-0.14021058048206517,0.04045247382447828,-0.1457025357653842,0.032966782975041825,-0.007994305854862981,-0.004850890780262847,-0.013085045378101894,-1.2684452256632938e-05,-0.0057611591630241776,-1.2684452256632937e-05,-8.55163369407952e-06,2.3677009527786235e-05,-4.8346367250477585e-08,3.515799599256627e-05,-4.8346367250477585e-08,4.998293952473061e-05
2776.9828329179595,-0.12646917245486472,0.045087401723717994,-0.1319497481783402,0.03760598012150937,-0.007743584119572261,-0.004819722126536206,-0.012921339399437258,-1.099129582009745e-05,-0.0055936212766783565,-1.0991295820097448e-05,-8.691353648885542e-06,2.605681830045617e-05,-5.210071862273152e-08,3.905844409018615e-05,-5.2100718622731516e-08,5.389506133499639e-05
2777.982831692499,-0.1125671270223923,0.04923106024012659,-0.11803638774418136,0.04175335863845146,-0.007478798740506116,-0.004787857081348567,-0.012742238528583043,-9.289173143415514e-06,-0.005410687025381645,-9.289173143415512e-06,-8.817117345004145e-06,2.84115612677795e-05,-5.571975151629621e-08,4.291591182329797e-05,-5.5719751516296216e-08,5.7764388970364616e-05
2778.9828333904507,-0.09852200669708437,0.05287784552352096,-0.10398004218901644,0.04540332285066291,-0.007200249254770529,-0.004755303440203984,-0.012547941311245417,-7.578933011540298e-06,-0.005212554949181309,-7.578933011540296e-06,-8.928681764144122e-06,3.0738328141958406e-05,-5.9193494593990826e-08,4.672571535370813e-05,-5.9193494593990826e-08,6.158623794572233e-05
2779.9828213990045,-0.08435180781813444,0.05602273303114495,-0.0897987318692192,0.04855085773344772,-0.006908257093083629,-0.004722069734939985,-0.01233866842514228,-5.861470415326907e-06,-0.004999445783816232,-5.861470415326905e-06,-9.025728603021717e-06,3.30341790116495e-05,-6.251229722460443e-08,5.048315982146244e-05,-6.251229722460445e-08,6.535591243826607e-05
2780.982810356416,-0.07007426071419828,0.05866144089575271,-0.0755102091780294,0.051191691453999696,-0.0066031512588935895,-0.004688163679318059,-0.012114652563007818,-4.137644917092438e-06,-0.004771592160130042,-4.137644917092436e-06,-9.108082996804919e-06,3.529632128527425e-05,-6.566701682889761e-08,5.418372539146071e-05,-6.566701682889761e-08,6.906889123243984e-05
2781.9828022898514,-0.05570742342138319,0.060790274636900885,-0.06113255574356098,0.05332214335681495,-0.0062852803238404795,-0.004653593572075145,-0.01187614669131834,-2.4083740741552517e-06,-0.004529247031283778,-2.4083740741552504e-06,-9.175597134321412e-06,3.752193081871931e-05,-6.864889170038371e-08,5.7822905657193896e-05,-6.864889170038371e-08,7.272066031458579e-05
2782.98278365055,-0.04126970825690153,0.062406160506808285,-0.04668421004101448,0.054939158307137054,-0.005955013653854226,-0.004618368454146091,-0.01162342546953098,-6.74646846889982e-07,-0.004272685103652067,-6.746468468899807e-07,-9.228054782741886e-06,3.970823145930316e-05,-7.144956804445956e-08,6.139620615800048e-05,-7.144956804445954e-08,7.630672114006792e-05
2783.982762668768,-0.026779320464163446,0.06350672178758343,-0.03218340173989953,0.0560403786804732,-0.005612729131589227,-0.004582496789093448,-0.011356775791542368,1.0625643932372701e-06,-0.004002193234523368,1.0625643932372714e-06,-9.265369444878954e-06,4.1852505160277654e-05,-7.40612319481781e-08,6.489928422148289e-05,-7.40612319481781e-08,7.982272883145037e-05
2784.9827446631875,-0.01225458866261293,0.06409021831225216,-0.017648482129808116,0.056624083975385056,-0.005258820057596483,-0.004545987352318512,-0.011076502055661309,2.8022633714285835e-06,-0.0037180757967933014,2.8022633714285847e-06,-9.287524072542756e-06,4.395210540529058e-05,-7.647655379917402e-08,6.832786278751782e-05,-7.647655379917401e-08,8.326440399741731e-05
2785.98272096328,0.0022858957834027112,0.0641555590591066,-0.00309806351155484,0.05668920344799737,-0.0048936992164906445,-0.004508849593518335,-0.010782929368635273,4.543410566973309e-06,-0.0034206579256094174,4.54341056697331e-06,-9.29443703251383e-06,4.600439865265706e-05,-7.868868834160909e-08,7.167769979803645e-05,-7.868868834160909e-08,8.662750197612772e-05
2786.982690133692,0.016823610541855154,0.06370232539885494,0.011449312826685255,0.05623533882277136,-0.004517790966387774,-0.004471092899965283,-0.010476397442058248,6.284960180603901e-06,-0.0031102793332129118,6.284960180603903e-06,-9.286166111366975e-06,4.8006817100683034e-05,-8.069134883875592e-08,7.494466738316644e-05,-8.069134883875592e-08,8.990789229757789e-05
2787.982662229129,0.03134018801748728,0.06273074832720742,0.025975262394119358,0.0552627413347718,-0.004131528697904996,-0.0044327264122605275,-0.010157258342139716,8.025867642993312e-06,-0.0027872920422671397,8.025867642993314e-06,-9.262710752845763e-06,4.995688155186838e-05,-8.24788249199982e-08,7.812476731217575e-05,-8.24788249199982e-08,9.310157420006253e-05
2788.9826305925317,0.045817028897881654,0.061241728528385206,0.04046117077750789,0.05377233216544864,-0.003735365012127611,-0.004393760081072342,-0.00982588491581194,9.76504054749283e-06,-0.0024520689204643423,9.765040547492832e-06,-9.224167117640705e-06,5.1852145186630165e-05,-8.404594569304263e-08,8.121404489470481e-05,-8.404594569304263e-08,9.620459015206829e-05
